Título;Classificação;URL
Documentos referentes à participação de Azeredo da Silveira na XXIXª Assembléia Geral das Nações Unidas. O dossiê é constituído por correspondência e relatórios, que tratam dos temas discutidos nesta assembléia, com ênfase na questão da nova ordem mundial e da situação energética. Destaca-se os documentos sobre os conflitos no Oriente Médio e sobre inclusão da questão palestina no temário da assembléia. O dossiê inclui ainda dois encadernados de telegramas recebidos e expedidos por Azeredo da Silveira durante sua permanência na Assembléia, que tratam de assuntos administrativos, felicitações pelo aniversário do titular, entre outros. Há também outros encadernados em que constam o relatório da Delegação do Brasil à XXIXª Assembléia Geral da ONU, os anexos ao relatório com todas as resoluções da Assembléia, e os discursos proferidos por diversas autoridades durante o evento.;AAS mre onu 1974.03.12;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-participacao-de-azeredo-da-silveira-na-xxix-assembleia-geral-das-nacoes-unidas-o-dossie-e-constituido-por-correspondencia-
"Documentos relativos à participação de Azeredo da Silveira na XXXª Assembléia Geral das Nações Unidas e na VIIª Sesão Especial da Assembléia Geral, ocorridas em setembro de 1975. O dossiê é constituído por discursos, telegramas e relatórios, tratando dos assuntos discutidos nesta assembléia, destacando-se a questão do sionismo no Oriente Médio e da votação do projeto de resolução ""Eliminação de todas as formas de discriminação racial"". Há também documentos sobre as relações econômicas entre países desenvolvidos e países em desenvolvimento, com ênfase na questão comercial, tema discutido na VIIª Sessão Especial. O dossiê inclui ainda um encadernado com telegramas recebidos e expedidos por Azeredo da Silveira durante sua permanência na Assembléia, e dois encadernados em que constam o relatório da delegação à XXXª Assembléia Geral e discursos proferidos pelo titular e outras autoridades nesta assembléia.";AAS mre onu 1975.01.23;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-relativos-a-participacao-de-azeredo-da-silveira-na-xxx-assembleia-geral-das-nacoes-unidas-e-na-vii-sesao-especial-da-assembleia-geral-o
"Documentos referentes à conferências, reuniões e programas de diversos organismos da Organização das Nações Unidas (ONU), durante a gestão de Azeredo da Silveira no Ministério das Relações Exteriores. O dossiê é constituído por correspondência tratando da participação do Brasil em programas da UNESCO; das reuniões do Programa das Nações Unidas para o Meio Ambiente (UNEP), incluindo a questão da poluição e monitoramento oceânico e dos recursos naturais compartilhados; da participação brasileira na IIIª Conferência sobre Direito do mar de 1975 e 1977; e da indicação de Brasília para sede da VIIª reunião do Plenário da Associação Regional III da América do Sul da Organização Metereológica Mundial (OMM). O dossiê inclui ainda relatório da delegação brasileira à Conferência da ONU sobre Asilo Territorial em 1977, além de documentação sobre o Cconselho de Segurança da ONU e sobre a Conferência Mundial de Desarmamento em 1975.";AAS mre onu 1975.02.18;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-conferencias-reunioes-e-programas-de-diversos-organismos-da-organizacao-das-nacoes-unidas-onu-durante-a-gestao-de-azeredo-
Documentos referentes à participação de Azeredo da Silveira na XXXIª Assembléia Geral das Nações Unidas, ocorrida em setembro de 1976. O dossiê é constiuído por correspondência sobre as eleições ao cargo de secretário geral da ONU para 1977, sobre avaliações posteriores dos resultados da Assembléia e sobre as diretrizes da delegação brasileira para a Assembléia, destacando-se o relatório sobre as diretrizes. Há também discursos proferidos por Azeredo da Silveira na Assembléia e um encadernado com telegramas recebidos e expedidos pelo titular durante sua permanência na assembléia, tratando de assuntos tais como relações internacionais, relações diplomáticas, assuntos administrativos, entre outros.;AAS mre onu 1976.08.25;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-participacao-de-azeredo-da-silveira-na-xxxi-assembleia-geral-das-nacoes-unidas-ocorrida-em-setembro-de-1976-o-dossie-e-con
Documentos referentes à participação de Azeredo da Silveira na XXXIIIª Assembléia Geral da Organização das Nações Unidas, no período em que atuou como ministro das Relações Exteriores. O dossiê é constituído por correspondência tratando, principalmente, da sessão especial da Assembléia dedicada à questão do desarmamento nuclear, incluindo a posição do Brasil em relação ao projeto do Iraque. Há também jornais e informativos oficiais da ONU em que constam algumas resoluções desta Assembléia. O dossiê inclui ainda discurso de Azeredo da Silveira na abertura da Assembléia e dois encadernados com telegramas recebidos e expedidos pelo titular durante sua permanência na Assembléia, tratando de assuntos, tais como questões administrativas, relações internacionais, entre outros.;AAS mre onu 1978.05.11;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-participacao-de-azeredo-da-silveira-na-xxxiii-assembleia-geral-da-organizacao-das-nacoes-unidas-no-periodo-em-que-atuou-co
Documentos referentes à escolha do Brasil para ser membro permanente do Conselho de Administração da Organização Internacional do Trabalho (OIT), da Organização das Nações Unidas -ONU, durante a gestão de Azeredo da Silveira no Ministério das Relações Exteriores. O dossiê é constituído por correspondência tratando da indicação e escolha do Brasil, reação do governo brasileiro e posicionamento de diversos países em relação à escolha.;AAS mre onu 1978.11.01;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-escolha-do-brasil-para-ser-membro-permanente-do-conselho-de-administracao-da-organizacao-internacional-do-trabalho-oit-da-
Documentos referentes à participação de Azeredo da Silveira na XXXIIª Assembléia Geral das Organizações das Nações Unidas, no período em que esteve a frente do Ministério das Relções Exteriores. O dossiê é constituído por correspondência, que trata da questão dos direitos humanos, da política norte-americana, da conferência sobre açúcar e da conferência sobre direito internacional. Há também discursos proferidos pelo titular e pelo presidente dos Estados unidos, Jimmy Carter, na Assembléia. O dossiê inclui ainda, um encadernado com telegramas recebidos e expedidos durante sua permanência na Assembléia, tratando de diversos assuntos no âmbito da política internacional.;AAS mre onu 1977.03.04;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-participacao-de-azeredo-da-silveira-na-xxxii-assembleia-geral-das-organizacoes-das-nacoes-unidas-no-periodo-em-que-esteve-
"Documentos referente à atuação de Azeredo da Silveira, como ministro das Relações Exteriores, nas relações bilaterais entre o Brasil e diversos países da Ásia, entre os quais China, Tailândia, Indonésia, Coréia, Índia, Kwait, Irã e Arábia Saudita, abordando questões relativas à diplomacia e ao comércio. Destacam-se um comunicado da embaixada chinesa no Brasil sobre o falecimento do líder do Partido Comunista Chinês, Mao Tse Tung; documentos sobre a missão comercial brasileira à Pequim, chefiada pelo ministro Shigeaki Ueki, da qual resultaram acordos na área de petróleo, minério de ferro e açúcar; e documento relatando as dificuldades encontradas pela Embaixada do Brasil na Arábia Saudita, relativas ao exercício das atividades diplomáticas. Inclui ainda o comunicado da Organização da Palestina (OLP), ao presidente Ernesto Geisel, elogiando a posição do Brasil na XXX Sessão da Assembléia Geral da ONU, em face das questões do sionismo; negociações com a Líbia para compra de petróleo e troca de correspondência com vários dos referidos países com convites para visitas, agradecimentos e felicitações.";AAS mre rb 1974.02.06;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referente-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-nas-relacoes-bilaterais-entre-o-brasil-e-diversos-pais
"Documentos referentes às relações entre o Brasil e a Bolívia durante a gestão de Azeredo da Silveira, como ministro das Relações Exteriores, abordando, entre outras questões, os acertos para a implementação do acordo de Cochabamba, assinado em maio de 1975, sobre o fornecimento de gás natural boliviano ao Brasil e importação de produtos siderúrgicos pelo Brasil; a controvérsia entre o Chile e a Bolívia sobre a reivindicção boliviana de usar a saída para o mar; a eleição de Juan Pereda Asbun para presidente da Bolívia e a visita do embaixador Ostria Trigo à Brasília, para apresentar a nova política do governo boliviano. Inclui ainda mensagens de fim de ano e agradecimentos, assim como informações sobre o comércio entre os dois países.";AAS mre rb 1974.02.18;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-relacoes-entre-o-brasil-e-a-bolivia-durante-a-gestao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-abordan
"Documentos referentes às relações entre o Brasil e o Vaticano no período correspondente à gestão de Azeredo da Silveira no Ministério das Relações Exteriores. A documentação é composta, sobretudo, por correspondência entre o Itamaraty e autoridades da Santa-Sé, assim como com a Embaixada brasileira nesse Estado, contendo felicitações para o governo do presidente Ernesto Geisel; mensagens do Papa para a celebração do dia da paz dos anos de 1976 e 1978; informações sobre a missão ao Brasil da Comissão de Justiça e PAz do Vaticano, em fevereiro de 1977, com vistas à elaborar um relatório sobre direitos humanos no Brasil; dados sobre à participação da Igreja em questões políticas, no Brasil, e apresentação das credenciais do embaixador brasileiro, Espedito Rezende, em julho de 1977. Inclui ainda documentos sobre a libertação do acerbispo Hilarion Capucci, em Tel Aviv, em novembro de 1977, e sobre a sucessão papal.";AAS mre rb 1974.03.18;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-relacoes-entre-o-brasil-e-o-vaticano-no-periodo-correspondente-a-gestao-de-azeredo-da-silveira-no-ministerio-das-relacoes
"Documentos referentes à atuação de Azeredo da Silveira, como ministro das Relações Exteriores, nas relações entre o Brasil e diversos países da América do Sul, entre eles Equador, Guiana, Peru, Colômbia e Chile, abordando assuntos relacionados às questões diplomáticas e comerciais. Destacam-se o acordo entre a Empresa Siderurgia Brasileira S/A (SIDERBRÁS) e a Colômbia, sobre compra de carvão e minério de ferro bolivianos e e venda de produtos siderúrgicos brasileiros (1974); as negociações de exportação de material militar brasileiro para o Chile; o encontro dos presidentes brasileiro e peruano, Ernesto Geisel e Francisco Morales, no rio Amazonas, em novembro de 1976,sobre a fronteira dos dois países, no qual foi assinado o Convênio Comercial e outros acordos; e o acordo entre o Brasil e a Colômbia para execução de uma política conjunta de sustentação de preços do café, assinado em Manaus, em novembro de 1977. Inclui ainda felicitações, agradecimentos e informações sobre visitas de autoridades desses países ao Brasil e vice-versa.";AAS mre rb 1974.03.19;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-nas-relacoes-entre-o-brasil-e-diversos-paises-da-amer
"Documentos referentes à atuação de Azeredo da Silveira como minstro das Relações Exteriores nas relações entre o Brasil e diversos países da América Central, entre os quais, El Salvador, Nicaraguá, Trindad e Tobago, Costa Rica, Panamá, Haiti e México. O dossiê possui informações sobre viagens de autoridades desses países ao Brasil e vice-versa; felicitações e agradecimentos; assuntos diplomátios e comerciais. Destacam-se os documentos relativos ao encontro de Azeredo da Silveira com o secretário da Indústria e Comércio do México, José Campillo Sáinz, em Brasília, em março de 1974, tratando das relações entre os dois países, e à visita do Ministro da Indústria e Comércio, Angelo Calmon de Sá, ao México, em dezembro de 1978. ";AAS mre rb 1974.03.25;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-minstro-das-relacoes-exteriores-nas-relacoes-entre-o-brasil-e-diversos-paises-da-ameri
"Documentos referentes à atuação de Azeredo da Silveira, como Ministro das Relções Exteriores, nas relações entre o Brasil e o Japão. Tratam do projeto de criação de uma empresa para exploração de bauxita na região amazônica brasileira; das negociações para acordos que evitem a dupla tributação; da cooperação tecnológica e industrial; e da participação japonesa no projeto siderúrgico da usina de Tubarão. Inclui ainda convites, felicitações, agradecimentos e informações sobre visitas de autoridades japonesas ao Brasil e vice-versa.";AAS mre rb 1974.04.08;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relcoes-exteriores-nas-relacoes-entre-o-brasil-e-o-japao-tratam-do-projet
"Documentos referentes às relações entre diversos países durante a atuação de Azeredo da SIlveira, como ministro das Relações Exteriores, abordando assuntos relacionados às relações políticas e econômicas internacionais, entre as quais,a participação norte-americana nas negociações do conflito do Oriente Médio; o atentado à Embaixada cubana, em Lisboa; e o tratado de Assistência Militar entre o Peru e a União Soviética.";AAS mre rb 1974.04.14;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-relacoes-entre-diversos-paises-durante-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-abordando-a
